user_id,hotel_cluster,date_time
365629,1,2013-05-07 06:25:32
366087,53,2014-08-08 19:55:56
370843,61,2013-12-05 06:03:18
371740,28,2013-08-31 07:10:47
371740,28,2014-01-04 18:22:28
375265,58,2013-10-04 06:50:58
377109,44,2014-05-27 10:53:13
378566,55,2014-07-15 15:04:23
379953,30,2013-04-09 10:47:13
380008,91,2013-07-11 09:34:49
380557,24,2014-04-29 13:57:46
380949,50,2014-10-24 14:07:39
382488,47,2013-07-05 15:07:58
382488,47,2013-08-12 14:23:37
382488,50,2014-10-28 09:15:11
382969,48,2013-03-07 10:08:51
383654,99,2014-10-11 19:35:54
384426,95,2013-03-23 08:59:25
384426,43,2013-10-19 04:40:39
386205,48,2014-08-28 18:25:08
390562,57,2014-02-07 00:12:39
391752,59,2014-09-05 17:31:50
394194,32,2014-06-07 13:04:44
394310,3,2013-07-03 06:21:28
396695,28,2014-02-27 06:12:01
400104,41,2014-03-06 00:02:36
401489,42,2014-09-28 16:38:21
402940,31,2013-05-06 11:46:15
405135,39,2013-05-01 16:39:52
405664,36,2014-01-28 23:10:14
405901,47,2014-10-02 00:36:49
409131,64,2014-05-03 07:21:50
410663,46,2014-03-24 12:14:43
410663,35,2014-06-24 08:43:14
410663,5,2014-11-14 14:52:45
411586,2,2014-12-23 11:28:52
413799,94,2013-02-24 16:05:25
414201,15,2013-11-08 13:24:44
416201,16,2013-01-30 20:44:01
417176,73,2014-08-13 21:36:25
418287,40,2014-04-24 07:01:02
419003,15,2013-04-02 21:07:03
419701,10,2013-01-27 06:22:20
420452,41,2014-07-02 04:22:42
421988,90,2014-05-18 07:54:08
421988,97,2014-05-18 08:06:01
422520,54,2013-03-05 16:54:49
426054,10,2014-02-15 18:24:32
431856,48,2014-08-11 06:05:59
432301,95,2014-04-23 04:34:56
432588,50,2014-06-26 09:23:11
433611,82,2014-06-21 13:10:28
433832,42,2013-04-17 03:28:51
433908,26,2014-11-10 18:37:25
434064,0,2014-09-09 22:35:40
436420,98,2014-11-13 16:59:28
439993,56,2014-05-22 19:38:40
441018,64,2014-11-29 06:45:44
442299,21,2013-07-29 15:02:24
443378,30,2013-11-14 00:48:56
443384,94,2014-03-07 06:48:52
444946,81,2013-06-16 16:22:29
445705,39,2014-08-02 14:15:14
448311,41,2014-06-12 19:13:28
448587,46,2014-03-08 14:43:22
448594,15,2013-02-06 07:31:05
448740,91,2013-03-21 10:21:32
451537,2,2014-10-12 21:02:28
451719,81,2013-09-14 10:30:19
451776,1,2014-12-07 18:40:06
453146,85,2014-08-04 22:25:15
453867,58,2014-08-06 12:45:51
454031,13,2014-12-03 20:18:23
455894,16,2014-11-25 09:36:39
455894,59,2014-12-16 11:22:32
457800,13,2014-04-08 20:35:32
460347,21,2014-11-20 13:32:46
460563,18,2013-09-02 15:24:42
460986,95,2014-08-02 16:14:18
462259,7,2014-11-24 10:09:33
466550,17,2014-06-09 16:53:06
467012,95,2014-04-29 10:35:42
467436,13,2014-04-09 00:07:40
468025,36,2014-11-27 17:04:51
472578,10,2014-08-17 10:04:36
472634,72,2013-03-23 09:31:34
473283,92,2014-01-15 12:05:44
473698,21,2014-11-07 20:24:21
473698,33,2014-11-16 15:51:25
476375,6,2014-11-18 07:39:42
477939,8,2014-12-03 17:51:41
480158,91,2014-08-05 07:59:11
483381,42,2014-02-01 22:36:05
485071,82,2013-12-20 11:27:41
486686,9,2014-09-19 14:05:31
487983,48,2013-12-11 10:26:35
488782,89,2014-07-17 14:20:15
492522,28,2014-05-03 07:12:31
492522,43,2014-10-30 12:50:57
492736,81,2014-01-14 13:04:58
492736,41,2014-06-05 15:54:09
492736,41,2014-09-09 21:02:55
494857,91,2014-06-23 19:15:23
496022,10,2013-09-08 11:49:06
496287,91,2014-07-17 15:41:09
496491,39,2014-09-27 12:21:37
502126,42,2014-01-03 11:06:04
503274,42,2013-12-07 16:40:07
504173,46,2014-11-03 08:54:04
507836,22,2014-11-22 08:02:36
508360,8,2013-08-05 11:15:41
508360,69,2014-05-15 11:55:56
508360,41,2014-11-14 15:24:55
508405,30,2013-03-02 07:09:15
508405,26,2014-02-10 08:49:53
508793,95,2013-03-19 19:13:48
512826,91,2013-02-27 12:57:47
513615,59,2014-06-28 13:57:45
516602,18,2014-03-13 17:25:14
519086,61,2014-05-29 00:25:24
519086,63,2014-10-18 22:51:14
521398,43,2014-10-05 20:25:51
521841,47,2014-07-25 11:35:48
521906,62,2014-08-17 05:01:50
525023,29,2013-04-14 16:10:44
525321,30,2013-09-29 08:07:59
525321,16,2014-04-28 23:04:46
525470,43,2014-11-25 04:35:39
528035,17,2014-02-14 06:19:35
528200,11,2014-08-17 19:38:39
530165,97,2014-09-17 07:24:13
530980,42,2014-09-12 11:58:10
531974,91,2014-02-07 09:15:44
533298,72,2014-06-04 20:32:05
533937,29,2013-03-11 02:43:38
534240,82,2013-10-11 17:27:09
534754,91,2014-10-09 18:00:28
535145,70,2014-09-24 10:01:20
535966,46,2013-01-23 18:36:39
537226,15,2014-06-30 20:28:30
537981,8,2014-05-23 07:25:42
539860,43,2013-06-28 13:22:23
539860,13,2014-06-12 09:03:59
540472,78,2013-10-22 22:35:43
546218,33,2013-06-23 07:54:59
546218,16,2013-10-20 17:17:45
546218,16,2014-04-05 06:58:15
550204,62,2013-10-29 22:33:37
550204,93,2014-10-03 23:36:58
552821,47,2013-06-27 03:47:26
553875,17,2014-02-04 08:37:21
555138,95,2014-06-15 21:58:16
555348,68,2014-07-27 18:06:48
556080,34,2014-07-17 02:59:53
557000,49,2014-01-30 14:58:39
559195,60,2013-06-27 11:41:53
559195,40,2013-07-23 21:55:07
559849,73,2013-05-12 21:01:47
562671,13,2013-01-23 04:46:21
563200,90,2014-09-10 01:50:27
563354,39,2013-07-27 19:05:47
564248,50,2013-11-02 08:57:32
565818,31,2014-07-16 18:13:12
567330,5,2014-07-19 06:55:41
567762,18,2014-04-02 15:08:47
569493,49,2014-12-05 15:54:11
569818,21,2013-07-18 19:41:17
570550,84,2013-02-10 14:26:33
571351,95,2013-05-20 16:05:53
573180,59,2014-09-05 10:06:48
575184,0,2014-03-10 16:41:10
576000,60,2013-04-09 21:18:49
576946,49,2014-10-15 12:50:39
577435,98,2014-05-16 18:23:04
578216,64,2013-04-01 12:38:30
578861,2,2014-12-19 17:37:31
579522,91,2014-05-26 16:22:46
580394,14,2014-12-14 07:50:35
580550,35,2013-08-23 19:55:20
582824,28,2014-03-30 22:55:26
583713,30,2014-08-08 15:32:18
585143,48,2014-08-06 08:08:08
585818,94,2014-06-06 09:41:32
586844,56,2014-12-17 03:42:49
588318,4,2013-11-11 08:02:57
588696,79,2013-04-16 12:06:09
592267,59,2013-09-16 12:32:35
592660,82,2014-02-12 14:00:08
593164,11,2014-07-18 02:40:28
593164,11,2014-07-21 06:29:56
593198,95,2013-07-08 10:52:25
593198,20,2013-08-04 13:23:08
593198,99,2013-10-05 11:46:18
594338,26,2013-07-04 13:12:46
594338,68,2014-11-08 01:08:04
595228,72,2014-11-29 18:36:44
598473,81,2013-11-14 07:00:55
599378,42,2014-08-05 18:29:42
601009,22,2014-04-12 15:31:27
602302,72,2013-04-30 14:00:06
609882,68,2013-04-18 13:47:51
612117,20,2014-10-31 19:00:08
613312,91,2014-02-25 11:38:28
614073,28,2014-06-06 12:06:23
614873,48,2014-06-27 21:57:02
614873,42,2014-09-05 20:11:57
618771,8,2014-07-17 20:57:58
618971,5,2014-10-29 19:13:21
620456,6,2013-02-22 19:36:30
621126,13,2014-08-12 21:02:55
621260,99,2014-10-06 13:45:44
621616,2,2014-11-06 10:05:59
622215,8,2014-09-03 09:09:38
622571,45,2013-09-16 09:58:46
623269,82,2013-05-06 00:53:04
625945,37,2014-01-28 09:05:41
625945,56,2014-05-28 14:12:20
626706,34,2014-06-08 08:23:39
626738,58,2014-09-29 10:51:37
627488,9,2013-08-21 15:42:54
629167,15,2013-02-01 12:45:53
636222,98,2013-07-26 01:06:13
636222,47,2014-01-28 15:05:16
637212,43,2014-02-02 20:08:26
637666,48,2013-10-25 12:00:05
638342,11,2014-05-21 22:46:22
638342,69,2014-09-30 11:05:45
641250,5,2013-06-07 05:42:49
643205,78,2013-05-12 18:53:51
646352,61,2014-04-10 10:55:43
647766,54,2013-06-18 07:14:01
647766,59,2014-05-09 04:54:07
649077,72,2014-11-07 09:55:55
650622,41,2014-01-26 11:01:54
652352,79,2014-12-19 17:56:12
654090,61,2014-11-09 12:14:09
654427,6,2013-05-24 22:43:36
655697,10,2014-07-08 08:53:17
656292,1,2013-11-22 17:25:05
656292,10,2014-06-21 16:11:14
656318,42,2013-05-01 07:54:01
659373,58,2014-04-08 13:14:35
660517,1,2013-07-02 18:34:58
664719,19,2014-04-15 16:23:47
667004,56,2014-08-06 18:17:39
668450,49,2014-06-08 17:16:03
669966,9,2014-02-08 23:23:48
671115,91,2014-08-29 11:48:17
671606,36,2014-09-16 14:40:10
672415,7,2014-05-31 12:53:39
672692,68,2014-02-11 18:16:14
672692,96,2014-09-19 20:57:09
672692,32,2014-10-30 06:23:18
674903,29,2014-06-23 23:10:08
675454,97,2014-06-28 07:14:54
676238,21,2013-11-25 18:56:03
679065,95,2014-08-01 17:02:57
679138,32,2013-12-10 10:29:58
680102,83,2013-05-11 18:23:34
681097,91,2014-04-07 21:52:31
682259,64,2013-05-12 12:04:59
682259,63,2013-07-26 00:52:43
682978,81,2014-11-02 17:07:18
685092,34,2013-02-05 19:43:20
685430,9,2014-10-15 15:03:30
686384,95,2013-11-21 18:10:55
686519,94,2013-09-05 21:11:41
686558,21,2013-02-09 11:42:38
688929,62,2013-05-21 11:50:28
689790,58,2014-08-05 12:52:11
691625,16,2014-12-20 20:45:09
692927,51,2014-09-14 08:54:51
693750,16,2013-02-25 13:44:26
693915,83,2014-07-30 20:07:16
695898,55,2013-08-14 17:51:53
695898,29,2013-09-06 14:59:32
696343,82,2014-09-09 08:01:19
696343,60,2014-10-09 05:44:33
696692,91,2013-09-20 17:32:41
698985,42,2014-08-01 21:05:21
699828,3,2013-04-10 20:46:13
703517,33,2014-07-04 15:46:27
704175,42,2014-03-26 13:40:09
705369,67,2013-09-23 16:18:54
705661,49,2014-08-29 10:50:16
705741,48,2014-11-12 12:39:36
705919,43,2014-11-07 10:04:33
707916,29,2013-08-17 18:51:02
708359,30,2013-01-15 16:06:44
708424,64,2013-12-17 16:53:44
709897,33,2014-04-15 11:36:37
710432,2,2014-06-06 08:47:10
713444,82,2014-12-03 18:33:39
713444,29,2014-12-03 19:05:58
715215,4,2014-04-22 14:17:53
720164,28,2014-04-18 16:20:36
721173,4,2013-03-14 21:33:39
721710,65,2013-09-04 23:47:37
723784,82,2013-06-23 21:32:40
723885,3,2013-11-09 12:43:20
723885,15,2014-04-04 17:09:02
725650,68,2014-09-24 06:30:44
726999,59,2014-02-09 10:51:12
730128,2,2014-04-24 20:48:59
730243,29,2014-04-15 14:35:35
730972,45,2013-06-16 23:43:56
731627,95,2014-04-26 11:20:56
733549,86,2014-05-29 11:45:05
736736,82,2014-03-19 22:55:14
736736,67,2014-03-24 13:06:30
736759,91,2014-05-18 00:52:55
738223,91,2014-08-05 10:55:12
739518,81,2014-09-18 01:06:06
741593,91,2014-09-04 09:38:02
742952,98,2013-08-21 18:49:21
743936,34,2014-12-10 13:11:20
745928,93,2014-02-19 19:54:12
749095,90,2014-05-29 14:41:09
749718,46,2013-03-23 04:06:24
749718,64,2014-08-13 07:04:26
751830,13,2014-05-17 16:25:21
754078,49,2014-04-21 09:42:46
754412,1,2013-08-06 11:12:05
754412,78,2014-01-21 13:57:34
754412,43,2014-05-31 10:34:35
755434,2,2014-09-11 23:15:38
756896,70,2014-06-20 09:15:04
757923,38,2014-09-18 10:29:27
759142,61,2014-03-04 12:51:17
759936,28,2013-10-25 08:46:04
762583,81,2013-04-15 18:52:46
763312,55,2014-05-04 04:53:45
763365,42,2014-07-08 20:16:36
764586,43,2014-07-30 16:25:07
764971,2,2013-12-17 21:23:20
766736,98,2013-03-06 22:50:15
766736,56,2013-11-20 14:46:15
766736,49,2014-02-25 16:15:06
766736,58,2014-07-05 08:21:15
769043,50,2014-02-26 10:19:56
770479,25,2013-04-19 07:11:25
771784,77,2013-07-29 19:34:39
771784,4,2014-06-03 07:21:39
771974,48,2014-03-19 16:47:19
773379,42,2014-08-05 17:02:01
774721,26,2013-11-06 15:17:37
775214,16,2013-06-15 17:12:20
775507,8,2014-03-06 20:53:50
777132,84,2013-09-03 14:14:18
779443,47,2014-07-28 23:07:28
780741,59,2014-09-09 17:32:50
782172,91,2013-03-17 19:32:10
782172,62,2014-08-16 07:51:06
782462,48,2014-11-17 13:20:29
783323,62,2013-03-22 10:41:22
784472,41,2013-11-08 08:47:25
786366,31,2014-09-23 09:48:41
786366,5,2014-11-24 17:14:21
788748,25,2013-07-26 21:14:31
789733,46,2014-11-28 14:10:26
790689,16,2013-08-12 06:41:59
791690,82,2013-02-14 08:49:48
793215,41,2014-01-05 16:40:01
795845,81,2014-12-21 19:11:48
796445,42,2013-09-19 15:33:16
802755,41,2014-07-31 11:17:57
806598,98,2013-04-15 19:31:09
807181,8,2014-07-02 21:49:40
810473,9,2013-11-05 16:29:29
812227,7,2014-11-15 15:04:48
815146,69,2013-03-22 08:49:36
817304,93,2014-09-19 21:23:27
818903,48,2013-03-13 09:00:55
819653,9,2013-10-28 21:31:18
820750,10,2013-12-06 21:59:31
821017,55,2013-04-28 18:08:43
821266,20,2013-06-26 11:16:19
821335,8,2013-07-04 08:40:00
823129,91,2014-11-19 00:07:00
823691,4,2014-02-20 16:53:16
823691,61,2014-04-07 08:05:58
823691,61,2014-04-21 06:48:52
825094,2,2014-09-19 15:39:32
825352,71,2014-06-10 20:10:26
825387,91,2013-10-18 08:32:30
825387,28,2014-05-23 19:29:48
825387,77,2014-10-06 07:37:58
825691,7,2014-08-05 05:03:18
825992,32,2013-06-06 05:05:20
826092,32,2014-05-03 08:25:41
827197,84,2014-09-30 05:55:18
829388,2,2014-12-06 12:12:06
829961,42,2014-04-08 19:50:24
830196,6,2014-05-31 14:01:53
830783,13,2014-04-26 10:58:05
831017,7,2014-09-02 10:21:39
831017,82,2014-10-10 21:06:08
833045,53,2013-06-13 06:13:58
834842,62,2014-10-19 14:18:01
835042,95,2014-12-17 21:01:13
836753,13,2014-12-22 10:10:41
838131,47,2014-12-02 15:04:25
838646,28,2013-12-29 17:43:02
839899,42,2014-09-16 00:35:16
840546,58,2014-07-23 23:16:06
840777,77,2014-08-18 11:50:39
841375,82,2013-03-29 12:22:34
842836,47,2013-12-26 14:42:49
842836,54,2014-08-30 10:21:31
845426,37,2014-02-26 06:23:16
845426,34,2014-10-02 13:39:50
853280,18,2014-12-10 12:45:57
856219,50,2014-04-24 08:39:26
856555,5,2013-02-03 18:41:46
858368,97,2013-04-19 21:04:04
858750,98,2014-05-24 13:46:02
859055,84,2014-10-31 10:21:13
861227,18,2013-02-25 08:37:20
861227,15,2013-05-16 07:02:16
863481,10,2014-12-01 21:08:59
864042,97,2014-04-22 10:01:11
865517,32,2014-11-13 18:22:26
865542,32,2013-06-28 18:57:51
867162,72,2013-12-06 19:56:12
867228,26,2013-03-16 13:41:21
867578,28,2013-10-30 06:48:19
868836,18,2014-09-09 18:22:03
870344,95,2014-08-04 20:04:37
870588,26,2013-01-22 16:24:36
870588,78,2013-01-29 09:11:05
870588,89,2013-05-22 12:35:45
870588,67,2013-06-01 05:13:48
871109,54,2013-10-24 15:58:06
871113,91,2014-07-07 18:08:26
871351,79,2013-06-01 16:13:41
871429,20,2014-11-04 02:59:07
873591,59,2014-11-18 22:44:43
873736,18,2013-02-28 07:10:35
875322,72,2014-07-22 14:47:08
875342,82,2014-05-22 13:07:31
876912,47,2013-08-12 10:42:22
876912,13,2014-10-09 17:52:22
876912,83,2014-10-24 07:58:54
876912,4,2014-11-21 06:17:03
876912,4,2014-12-05 08:35:31
878732,18,2014-01-31 07:23:45
890700,68,2013-04-02 12:02:47
890700,68,2013-06-13 04:22:52
890700,82,2014-08-13 06:40:53
891403,42,2014-09-01 17:44:05
894350,0,2013-09-26 12:57:00
895255,29,2013-12-20 11:58:08
896438,30,2014-04-07 14:12:36
896438,98,2014-05-27 11:33:48
896643,10,2014-05-23 20:48:24
897954,56,2014-12-02 17:00:19
900164,72,2014-05-21 21:44:08
900875,95,2013-10-27 18:13:28
901956,21,2014-09-08 18:29:36
903540,29,2014-10-16 10:41:43
903540,29,2014-10-16 10:47:15
904342,40,2014-12-09 21:15:42
904560,40,2014-08-13 16:23:15
906351,95,2013-06-26 11:59:13
907811,20,2014-04-07 06:34:10
909084,41,2014-01-02 16:22:52
909716,39,2014-03-29 10:59:13
910881,44,2014-11-08 09:15:37
911738,12,2014-10-07 14:27:30
913406,43,2014-10-16 18:57:13
914114,64,2014-02-05 14:38:25
915181,47,2013-09-01 19:30:07
916252,41,2013-03-25 10:22:39
919647,91,2014-12-22 12:54:15
920299,69,2013-06-05 09:32:18
920299,83,2014-01-05 10:19:19
923603,50,2014-11-15 19:14:54
923749,42,2014-04-28 10:37:06
926156,55,2014-09-20 13:41:53
926687,60,2013-01-12 10:12:15
927152,4,2014-03-19 20:14:16
927152,68,2014-03-29 20:47:33
929218,4,2014-06-03 12:26:00
929334,10,2014-04-21 12:08:47
932216,18,2014-10-31 02:39:24
932428,25,2013-11-27 07:23:18
933727,49,2013-10-27 02:21:57
934298,62,2013-07-12 15:30:29
934979,9,2014-11-27 21:39:19
935195,25,2014-10-27 11:53:44
936057,10,2014-06-20 06:53:21
939456,36,2014-11-18 11:53:12
941039,40,2013-06-27 14:43:53
942413,17,2013-12-16 21:06:52
942924,97,2014-07-15 06:59:11
943150,52,2014-02-13 20:53:07
945554,6,2013-02-11 15:25:55
945611,97,2014-02-05 14:22:36
946838,59,2014-02-23 10:04:55
949052,85,2014-06-25 19:02:27
953226,38,2013-12-27 10:22:12
954289,48,2014-07-08 18:59:14
956502,91,2014-09-01 13:35:36
957572,28,2013-11-14 14:02:37
960455,59,2014-01-19 10:12:27
961569,86,2013-08-05 20:15:57
964446,36,2013-08-07 10:33:23
965135,99,2013-03-29 11:39:32
965135,61,2013-07-11 16:48:56
965135,9,2013-12-17 10:30:23
966064,41,2014-02-27 03:16:27
966064,6,2014-12-01 16:38:38
966299,85,2014-04-28 06:04:08
967410,59,2013-03-17 18:01:51
968159,32,2014-07-07 19:25:40
974307,48,2013-02-15 10:44:28
976718,0,2013-01-21 15:31:35
977574,24,2014-04-22 16:03:28
978410,41,2014-11-06 03:57:19
978452,54,2013-09-06 12:37:45
978597,83,2014-02-26 15:59:40
980019,20,2014-12-19 21:38:20
983036,24,2014-04-24 03:56:25
984732,59,2014-10-28 10:39:45
986753,50,2014-10-26 22:20:10
987382,91,2013-01-27 22:19:40
990315,98,2013-09-22 09:03:24
991617,50,2014-10-02 17:32:54
993716,59,2013-06-05 12:22:03
995272,13,2013-10-03 19:17:45
995485,36,2014-02-02 06:32:25
996555,4,2013-11-14 15:04:56
998109,6,2014-12-23 12:25:08
998492,82,2014-05-09 21:34:06
999325,42,2014-01-18 17:33:34
1000449,5,2014-11-26 15:01:19
1002016,67,2014-06-15 13:17:56
1004560,54,2014-09-08 19:22:58
1004748,2,2013-05-27 14:54:09
1007094,48,2014-04-29 21:39:12
1010475,34,2013-10-21 07:34:18
1011047,34,2014-01-15 17:17:12
1012090,91,2014-02-19 16:51:33
1012938,4,2013-04-29 23:28:50
1014848,18,2013-09-30 19:51:21
1015039,6,2013-07-24 14:16:52
1015604,98,2013-03-01 12:04:22
1015604,2,2014-09-18 12:00:23
1020210,11,2014-08-27 01:06:49
1020210,22,2014-08-29 16:56:55
1020387,87,2014-11-06 12:09:36
1022351,68,2014-12-31 17:07:55
1024345,7,2014-11-15 22:54:11
1026945,15,2013-10-28 13:45:39
1029391,65,2013-04-30 20:28:58
1031178,91,2013-11-24 10:42:57
1034104,65,2013-07-01 17:01:26
1034623,96,2013-10-03 16:49:37
1037598,97,2013-01-29 12:24:00
1037771,15,2014-12-28 17:21:11
1037902,40,2013-01-30 17:22:57
1038356,55,2014-12-22 13:51:29
1038931,91,2014-02-06 05:44:42
1038966,11,2013-03-16 21:13:52
1040103,42,2013-01-20 09:58:22
1040158,29,2014-10-18 12:44:40
1040446,18,2013-03-09 14:05:35
1040446,47,2014-05-03 16:28:55
1042232,75,2013-02-13 16:04:10
1043228,46,2013-08-27 15:27:09
1043228,63,2014-02-18 10:25:49
1047956,17,2014-04-12 21:39:26
1048171,18,2014-07-10 12:46:15
1048441,85,2013-04-23 14:27:35
1049141,6,2014-10-07 12:11:04
1049235,7,2014-11-10 04:30:28
1049402,39,2014-04-06 05:54:03
1050585,68,2014-10-08 05:26:24
1050993,10,2014-07-28 14:10:27
1051562,15,2013-02-14 15:41:12
1051562,90,2014-01-12 16:20:37
1051611,29,2014-04-30 18:33:37
1051611,84,2014-08-23 08:24:53
1051945,42,2013-08-18 16:29:48
1052498,1,2014-12-23 10:19:56
1053599,43,2014-07-09 13:02:11
1053599,28,2014-09-26 18:41:28
1054840,89,2013-07-01 16:53:03
1054840,15,2014-12-29 19:06:02
1055651,83,2013-03-16 13:22:12
1058867,91,2014-07-19 23:45:30
1060232,2,2014-11-03 14:30:38
1062124,16,2014-06-20 16:09:21
1062318,90,2014-03-17 01:24:45
1062432,61,2014-01-09 14:20:06
1063229,91,2013-05-11 13:44:19
1063261,91,2013-06-22 18:45:11
1063704,25,2014-04-17 20:26:06
1065188,72,2014-01-28 21:10:25
1068142,6,2014-10-13 20:51:51
1068148,5,2014-05-31 16:19:09
1074213,64,2013-02-19 13:30:07
1074660,46,2013-01-15 13:29:32
1085309,64,2014-08-18 01:18:40
1086744,2,2013-01-15 07:00:26
1088562,33,2014-09-02 06:54:49
1089002,64,2013-02-06 01:57:39
1089002,99,2014-04-10 14:51:01
1089002,37,2014-06-21 05:12:21
1089125,36,2014-04-07 18:48:57
1090392,50,2014-10-10 07:06:25
1091603,30,2013-12-04 13:55:05
1092181,76,2014-05-05 15:12:22
1092273,97,2014-10-23 16:28:26
1100247,9,2014-08-08 09:44:01
1100761,48,2014-12-05 14:10:25
1101813,47,2013-05-26 07:09:07
1103634,36,2013-02-13 00:54:06
1103634,51,2014-05-03 10:03:14
1104757,70,2013-12-09 11:52:56
1105282,10,2013-02-10 18:28:29
1105792,77,2014-09-20 11:48:04
1106007,25,2014-11-24 15:12:39
1106375,48,2014-01-07 14:53:26
1106375,94,2014-10-30 13:11:29
1108045,60,2014-10-23 05:49:52
1108307,95,2014-11-19 11:24:32
1108796,94,2014-06-24 21:04:53
1109119,31,2014-09-27 19:28:31
1111196,39,2014-10-14 08:53:13
1113608,96,2014-01-08 20:35:53
1113608,21,2014-07-19 16:51:44
1117386,55,2014-06-19 06:52:12
1117386,18,2014-08-06 10:13:14
1117386,16,2014-10-08 07:23:59
1117386,59,2014-10-31 13:12:45
1118180,36,2014-11-10 12:47:06
1119320,59,2014-01-07 12:20:40
1120758,90,2014-11-07 14:53:31
1121014,94,2014-05-05 06:32:28
1127329,47,2014-10-21 10:06:48
1127792,82,2014-11-24 23:48:49
1130235,19,2013-02-22 09:38:26
1132254,84,2014-07-15 05:59:25
1135415,6,2013-02-02 13:05:31
1135529,21,2014-08-12 08:48:54
1135967,46,2013-09-08 23:12:10
1138639,50,2014-09-08 15:54:42
1141042,1,2014-06-09 10:45:47
1141042,53,2014-10-27 13:40:33
1141694,91,2014-12-26 11:06:00
1142882,98,2014-04-18 15:53:29
1145055,61,2014-12-17 12:25:44
1148445,28,2014-06-02 17:42:59
1150668,8,2013-03-18 11:25:31
1150668,85,2013-03-18 13:24:05
1150671,89,2013-05-05 07:43:25
1151119,77,2014-04-07 09:25:37
1151166,8,2014-11-22 14:40:30
1151298,69,2014-01-22 06:33:04
1151447,70,2014-05-29 12:42:42
1151539,83,2014-11-09 22:17:13
1151978,58,2014-01-21 12:11:25
1153827,22,2014-02-28 16:28:30
1153925,69,2013-03-26 22:27:26
1155395,21,2013-10-04 18:27:43
1159173,73,2014-09-26 11:24:29
1159228,15,2014-10-09 05:00:59
1159880,59,2014-02-07 16:28:18
1160420,11,2014-01-17 19:55:31
1161768,22,2014-02-21 16:01:39
1162047,83,2013-02-15 12:53:10
1162967,28,2014-11-20 21:04:01
1163694,45,2013-05-15 07:11:18
1166298,25,2014-06-24 15:24:49
1169360,98,2014-07-02 16:03:44
1169360,81,2014-12-11 17:21:56
1169547,40,2014-02-19 20:23:24
1171322,28,2014-07-23 15:16:08
1172734,19,2013-06-26 08:34:33
1173420,29,2013-08-30 12:25:33
1176453,36,2014-06-17 20:07:00
1176539,62,2013-08-11 13:15:50
1176754,49,2014-09-10 16:37:30
1177180,40,2014-08-17 22:09:43
1177410,47,2014-11-11 16:54:43
1178750,37,2014-08-15 09:15:47
1181429,14,2013-06-01 12:52:28
1182297,40,2014-09-10 13:12:09
1182297,50,2014-10-18 17:50:37
1182614,55,2014-12-14 04:48:26
1182656,91,2014-04-22 19:07:20
1182656,98,2014-09-29 11:27:26
1183044,10,2013-05-15 23:40:14
1184856,47,2014-05-08 17:08:36
1186457,18,2014-08-06 13:13:20
1187067,84,2013-11-19 15:41:43
1187284,29,2014-02-22 11:54:34
1187700,28,2014-07-28 17:55:34
1188356,44,2014-06-20 10:28:28
1188356,8,2014-12-09 14:30:24
1188576,58,2013-02-17 16:54:07
1189342,43,2014-09-30 12:32:56
1189346,38,2014-01-15 12:40:40
1189346,61,2014-10-01 07:41:37
1190030,29,2014-12-04 14:50:51
1190528,55,2013-05-18 16:30:57
1190697,43,2013-04-06 22:12:36
1192128,99,2014-11-24 05:57:38
1192576,15,2014-12-23 10:45:10
1194075,57,2014-09-01 12:40:11
1194529,16,2014-06-09 14:51:30
1194529,13,2014-10-18 10:15:11
1195149,6,2014-01-15 19:09:17
1196080,6,2013-09-30 17:32:37
1196474,13,2014-06-26 22:32:46
1196474,39,2014-09-03 13:04:58
390,42,2014-12-23 06:36:09
8470,1,2014-01-06 14:07:38
9005,32,2013-07-25 16:49:08
11789,16,2014-09-19 16:32:26
12494,78,2014-09-08 08:19:39
12591,2,2014-09-01 21:45:21
12659,9,2013-12-12 19:22:27
13558,77,2013-10-18 11:32:22
13571,70,2013-05-14 11:52:13
14150,9,2013-06-10 21:25:47
16277,61,2014-05-02 21:34:20
18002,55,2013-11-03 09:54:53
19663,48,2013-03-25 17:07:31
20401,12,2014-04-19 12:23:55
21478,82,2014-12-15 04:43:36
22839,29,2013-08-29 15:26:06
23729,8,2014-10-25 17:32:56
24002,70,2013-06-19 13:15:53
24182,42,2014-04-17 17:45:47
24209,91,2013-08-03 10:03:20
24649,96,2013-09-07 09:01:15
25104,48,2014-11-21 14:21:15
27465,79,2013-11-11 14:17:02
27465,51,2014-05-29 19:25:34
28126,34,2014-02-11 16:06:13
28126,97,2014-11-21 17:11:48
28308,72,2014-11-17 15:17:50
28308,74,2014-12-18 09:11:01
30276,98,2014-11-12 11:33:56
30634,16,2014-12-31 09:43:36
30642,9,2013-10-21 07:36:31
31385,79,2014-12-10 13:23:48
32143,10,2014-08-27 20:51:18
33751,9,2014-09-01 11:51:33
34069,82,2014-09-10 05:30:57
34899,19,2014-10-21 10:56:25
35332,51,2013-01-18 18:54:35
35381,72,2014-07-25 08:32:29
35613,16,2013-11-13 17:46:29
36996,95,2014-05-08 14:38:25
37048,73,2014-08-23 14:16:41
40730,33,2014-05-02 20:37:13
43239,73,2013-04-23 10:56:54
43946,39,2014-07-02 14:47:43
43946,50,2014-07-04 13:33:41
44118,4,2013-05-20 06:36:07
44118,58,2013-06-15 23:11:10
44118,82,2014-03-20 14:35:39
44168,28,2013-06-12 06:39:28
