USER_ID,SITE_NAME,POSA_CONTINENT,USER_LOCATION_COUNTRY,USER_LOCATION_REGION
614596,34,3,66,153
614597,2,3,66,174
614614,2,3,66,442
614640,2,3,66,220
614663,2,3,66,346
614672,11,3,205,135
614685,2,3,66,288
614689,2,3,66,314
614700,2,3,66|69,174|990
614707,2,3,66,403
614712,2,3,66,174
614728,2,3,66,174
614789,2,3,66,174
614792,2,3,23,78
614802,2,3,66,153
614818,2,3,66,448
614823,2,3,66,462
614824,2,3,66,174
614826,37,1,69,932
614842,2,3,66,348
614853,2,3,66,220
614857,2,3,66,174
614870,2,3,66,311
614880,34,3,205,135
614888,2,3,66,226
614895,2,3,66,447
614901,2,3,66,174
614902,2,3,66,356
614930,2,3,66,256
614953,2,3,63,458
614975,2,3,55,373
615061,2,3,66,220
615077,2,3,66,174
615141,2,3,66,403
615154,2,3,66,435
615164,2,3,22,49
615165,2,3,66,174
615168,2,3,230,395
615191,2,3,66,331
615197,2,3,66,189
615209,2,3,32,583
615237,2,3,66,471
615248,2,3,66,346
615263,2,3,66,174
615282,2,3,66,258
615310,2,3,66,467
615311,2,3,66,348
615340,2,3,66,467
615402,2,3,66,442
615403,2,3,66,220
615418,2,3,66,363
615432,53,1,69,1011
615450,25,2,23,48
615498,2,3,66,174
615500,2,3,66,337
615507,37,1,69,596
615517,2,3,66,337
615539,2,3,66,174
615558,2,3,66,348
615560,2,3,66,246
615570,2,3,66,318
615576,2,3,66,174
615588,11,3,66,442
615598,2,3,66,348
615603,11,3,205,155
615637,25,2,23,48
615639,2,3,66,351
615664,2,3,66,442
615666,2,3,66,318
615676,2,3,66,258
615714,2,3,57,222
615726,2,3,66,142
615728,2,3,66,260
615732,2,3,66,174
615734,2,3,66,220
615743,2,3,66,325
615751,2,3,66,174
615757,2,3,66,447
615759,2,3,66,258
615769,2,3,66,174
615802,2,3,66,174
615814,2,3,66,348
615827,2,3,66,462
615836,2,3,66,447
615873,37,1,69,999
615877,25,2,23,48
615885,2,3,66,348
615890,11,3,205,354
615893,2,3,66,174
615899,2,3,66,174
615918,26,0,215,817
615942,2,3,66,174
615955,2,3,93,71
615967,11,3,205,354
615972,2,3,66,174
615988,2,3,66,189
615995,2,3,66,442
615999,2,3,66,311
616015,37,1,69,727
616037,2,3,66,442
616038,2,3,48,23
616073,11,3,205,385
616074,2,3,66,363
616107,18,2,119,0
616115,2,3,66,337
616161,25,2,5,9
616174,2,3,66,258
616203,2,3,66,174
616232,2,3,66,220
616241,2,3,66,348
616244,2,3,66,331
616273,2,3,66,258
616275,2,3,66,254
616299,2,3,66,321
616321,2,3,66,348
616337,2,3,66,174
616366,34,3,205,354
616397,2,3,66,220
616418,2,3,179,410
616421,2,3,66,321
616431,11,3,66,174
616451,2,3,66,196
616452,2,3,66,258
616463,2,3,66,442
616490,2,3,66,174
616506,2,3,66,448
616512,2,3,66,321
616514,2,3,182,393
616539,2,3,66,442
616542,2,3,66,258
616546,2,3,66,462
616559,2,3,66,322
616571,2,3,66,314
616583,2,3,66,220
616585,37,1,69,918
616641,2,3,66,348
616643,11,3,205,411
616647,2,3,66,196
616669,2,3,66,346
616680,2,3,66,174
616697,2,3,32,583
616752,37,1,69,761
616755,2,3,66,340
616770,37,1,69,692
616793,2,3,66,348
616798,11,3,141,14
616800,2,3,66,258
616807,2,3,66,174
616811,2,3,66,189
616819,2,3,66|69,448|682
616822,2,3,66,189
616836,2,3,66,226
616850,2,3,66,315
616853,2,3,66,435
616854,11,3,205,385
616874,2,3,3,57
616903,2,3,66,331
616912,11,3,205,385
616959,2,3,66,448
616966,28,1,68,330
616967,2,3,66,462
616988,2,3,66,348
616991,22,2,167,44
616993,2,3,66,442
617041,8,4,133,20
617048,8,4,77,871
617058,2,3,3,51
617062,8,4,77,824
617080,2,3,66,318
617086,23,1,1,436
617094,30,4,195,548
617107,2,3,66,184
617138,8,4,77,824
617144,30,4,195,991
617158,23,1,1,436
617167,2,3,66,442
617170,2,3,66,226
617171,23,1,1,453
617174,2,3,66,246|258
617179,28,1,68,335
617205,8,4,77,977
617217,2,3,66,459
617242,11,3,205,354
617267,30,4,154,892
617275,30,4,195,548
617284,13,1,46,347
617288,2,3,66,448
617309,23,1,1,363
617335,28,1,68,480
617339,2,3,66,220
617340,2,3,66,315
617341,22,2,0,275
617348,8,4,231,48
617360,23,1,1,436
617362,8,4,3,50
617375,2,3,66,363
617376,2,3,148,206
617382,8,4,77,824
617405,2,3,66,258
617412,30,4,195,578
617413,2,3,66,184
617417,23,1,1,318
617437,8,4,77,824
617445,2,3,66,321
617453,2,3,66,348
617477,2,3,66,337
617487,2,3,66,356
617491,2,3,80,41
617503,2,3,66,174
617508,2,3,66,174
617514,33,2,194,38
617541,2,3,66,258
617543,11,3,205,135
617564,2,3,66,184
617594,34,3,66|205,155|462
617637,23,1,1,418
617644,22,2,231,80
617653,30,4,195,991
617660,22,2,46,347
617684,8,4,77,824
617686,30,4,195,548
617691,30,4,195,991
617696,2,3,66,174
617705,28,1,68,335
617712,30,4,195,548
617734,8,4,77,824
617763,22,2,0,203
617790,2,3,66,174
617822,28,1,68,480
617825,8,4,77,462
617842,2,3,66,351
617873,30,4,195,548
617881,2,3,46,347
617899,23,1,1,366
617900,30,4,195,548
617911,30,4,195,578
617912,37,1,69,1010
617959,23,1,1,318
617962,2,3,66,348
617981,28,1,68,447
617986,23,1,1,395
617987,2,3,66,462
617988,30,4,195,991
617993,15,1,55,23
618013,23,1,1,318
618017,2,3,66,254
618018,2,3,66,220
618019,2,3,130,759
618020,8,4,77,824
618034,30,4,195,548
618047,30,4,195,548
618062,2,3,66,462
618073,2,3,66,337
618097,30,4,195,548
618110,2,3,66,220
618130,2,3,198,208
618157,2,3,66,462
618174,2,3,66,153
618208,2,3,66,174
618224,2,3,66,220|348
618234,2,3,66,337
618235,2,3,181,238
618247,2,3,66,260
618265,2,3,66,220
618279,2,3,194,38
618288,22,2,0,232
618314,2,3,12,790
618329,8,4,77,824
618330,2,3,66,462
618336,11,3,167,51
618360,8,4,77,401
618364,28,1,68,335
618372,13,1,46,347|398
618395,22,2,0,317
618397,30,4,66,220
618403,30,4,195,991
618417,2,3,66,311
618441,23,1,1,436
618454,2,3,66,314
618460,2,3,66,442
618466,8,4,77,824
618479,2,3,66,462
618480,23,1,1,363
618485,2,3,66,258
618528,2,3,66,260
618532,2,3,66,462
618539,37,1,69,1005
618548,2,3,66,442
618590,15,1,55,23|160
618591,30,4,195,548
618604,8,4,77,977
618605,30,4,195,548
618630,8,4,77,824
618638,2,3,66,447
618643,11,3,205,385
618648,2,3,66,184
618656,23,1,1,296
618659,8,4,77,977
618673,8,4,77,824
618678,2,3,66,174
618685,23,1,85,464
618691,2,3,231,48
618701,8,4,77,520
618706,13,1,46,336
618731,2,3,3|133,31|50
618745,11,3,205,354
618748,11,3,205,354
618797,2,3,66,337
618852,2,3,66,258
618894,2,3,66,337
618931,2,3,66,226
618934,2,3,66,314
618967,2,3,66,348
618996,2,3,66,196
618999,11,3,205,155
619003,2,3,66,184
619026,2,3,66,220
619042,2,3,66,174
619077,2,3,66,348
619079,22,2,0,252
619080,23,1,1,165
619089,23,1,1,165
619099,2,3,66,226
619108,2,3,66,293
619118,28,1,68,301
619161,28,1,68,447
619165,23,1,1,259
619178,23,1,1,318
619190,23,1,163,180
619198,2,3,63,229
619218,28,1,68,335
619243,2,3,66,442
619269,2,3,66,337
619275,8,4,163,402
619284,28,1,68,480
619319,8,4,77,824
619326,11,3,205,385
619330,2,3,66,356
619346,8,4,77,977
619368,28,1,133,20
619375,8,4,77,977
619378,28,1,68,330
619397,2,3,66,448
619400,2,3,66,142
619419,28,1,68,335
619420,8,4,229,249
619423,23,1,1,329
619445,30,4,195,548
619452,30,4,195,597
619454,2,3,66,226
619460,23,1,1,436
619481,2,3,66,174
619489,2,3,66,403
619509,2,3,66,174
619523,2,3,66,174
619524,2,3,66,322
619534,2,3,66,260
619535,2,3,215,553
619555,37,1,68,335
619562,11,3,205,155
619585,2,3,66,226
619586,2,3,66,333
619591,2,3,66,331
619609,2,3,66,174
619635,2,3,156|231,48|173
619644,2,3,66,258
619659,37,1,69,923
619668,26,0,215,869
619695,2,3,66,258
619700,2,3,66,189
619708,2,3,66|179,258|410
619709,2,3,66,356
619767,2,3,66,331
619802,8,4,77,824
619806,30,4,195,548
619826,8,4,77,824
619860,8,4,77,824
619864,28,1,68,335
619870,37,1,69,696
619883,30,4,195,548
619895,13,1,63,480
619908,8,4,77,977
619911,8,4,77,824
619922,23,1,1,318
619925,2,3,66,226
619931,37,1,69,627|941
619949,8,4,77,462
619961,2,3,66,363
619987,8,4,77,977
620001,23,1,1,318
620017,28,1,68,220
620025,23,1,1,329
620047,2,3,66,174
620059,30,4,195,690
620086,23,1,133,11
620116,23,1,1,395
620117,28,1,68,480
620131,2,3,66,324
620135,28,1,66,258|467
620136,30,4,195,548
620156,2,3,66,314
620168,2,3,66,184
620205,13,1,46,172
620223,28,1,68,335
620226,8,4,77,401
620249,2,3,66,258
620254,11,3,205,354
620264,2,3,66,462
620269,2,3,66,442|462
620283,2,3,66,174
620305,11,3,205,354
620307,37,1,69,664
620361,2,3,66,442
620367,2,3,66,315
620426,2,3,66,363
620451,2,3,66,325
620453,2,3,66,184
620465,37,1,69,685
620466,11,3,205,354
620471,10,0,182,416
620492,23,1,1,318
620504,30,4,195,548
620514,8,4,77,462
620530,28,1,68,480
620543,28,1,68|231,68|205|301
620545,8,4,77,871
620596,8,4,77,977
620614,11,3,205,155
620648,2,3,215,646|678
620651,22,2,0,232
620654,2,3,66,356
620662,2,3,66,184
620672,2,3,55,453
620678,2,3,66,442
620681,2,3,66|231,48|311
620701,2,3,66,348
620704,2,3,66,174
620716,23,1,1,318
620718,34,3,205,354
620742,28,1,68,480
620761,8,4,77,462
620765,2,3,66,314
620772,2,3,66,348
620783,8,4,77,824
620814,8,4,77,824
620830,28,1,68,480
620835,23,1,1,296
620836,30,4,195,548
620838,30,4,195,991
620845,2,3,66,258
620848,30,4,195,548|991
620869,30,4,195,597
620876,2,3,66,294
620901,13,1,46,244
620909,30,4,195,548
620935,23,1,1,436
620954,23,1,46,171
620978,11,3,205,354
620988,2,3,48,424
621025,2,3,66,293
621039,2,3,66,442
621047,2,3,66,435
621091,2,3,66,142
621097,2,3,66,448
621105,34,3,205,135
621108,2,3,66,348
621110,37,1,69,695
621125,2,3,66,226
621127,2,3,66,447
621135,34,3,70,47
621153,2,3,66,226
621164,2,3,198,208
621176,2,3,66,351
621179,2,3,162,12
621228,2,3,66,174
621241,2,3,66,462
621244,2,3,66,226|331
621256,23,1,1,441
621274,28,1,68,480
621284,8,4,77,824
621291,2,3,66,174
621294,2,3,66,174
621300,23,1,1,415
621310,23,1,1,436
621338,2,3,66,467
621341,2,3,66,462
621347,2,3,66,174
621349,30,4,195,690
621353,2,3,66,435
621354,8,4,77,977
621382,2,3,66,174
621386,2,3,66,337
621388,28,1,68,229
621395,28,1,68,335
621424,8,4,77,824
621441,2,3,66,331
621446,23,1,1,329
621486,23,1,1,441
621504,30,4,195,798
621520,23,1,1,219
621548,14,1,214,121
621557,2,3,66,220
621573,8,4,77,977
621580,2,3,66,348
621585,23,1,1|54,56|167
621596,14,1,214,120
621597,24,2,3,50
621606,30,4,195,798
621623,23,1,1,395
621630,28,1,68,229
621651,8,4,77,344|871
621668,13,1,46,408
621682,8,4,77,871
621687,30,4,195,548
621697,11,3,205,354
621698,2,3,66,174
621711,13,1,46,347
621717,30,4,195,548
621732,2,3,66,153
621765,2,3,66,403
621767,28,1,202,269
621800,2,3,66,348
621818,30,4,195,991
621820,8,4,77,824
621863,11,3,205,354
621865,2,3,3,50
621874,2,3,66,174
621883,2,3,66,337
621925,2,3,66,220
621955,8,4,77,871
621972,2,3,66,352
621981,2,3,66,258
621985,13,1,63,138
621988,2,3,66,153|346
621992,2,3,66,174
621996,2,3,66,442
622009,2,3,66,314
622023,2,3,66,348
622036,2,3,66,403
622042,2,3,66,462
622122,37,1,69,567
622132,11,3,205,155
622165,11,3,205,385
622175,2,3,66,258
622178,11,3,205,155
622239,2,3,66,348
622247,2,3,167,45
622259,2,3,66,467
622266,30,4,195,548
622278,8,4,77,871
622289,2,3,66,174
622313,2,3,66,220
622314,30,4,195,995
622338,8,4,77,824
622370,28,1,133,20
622375,2,3,66,462
622380,13,1,46,244
622419,28,1,68,330
622421,2,3,66,363
622430,23,1,1,368
622460,23,1,1,436
622462,8,4,77,824
622467,8,4,77,462
622470,2,3,66,174
622493,30,4,195,991
622512,2,3,39|103,0|45
622524,2,3,66,442
622539,25,2,50,604
622551,2,3,66,348
622563,2,3,66,348
622568,10,0,182,416
622572,15,1,55,12
622580,11,3,205,385
622595,2,3,66,174
622607,8,4,77,462
622615,8,4,77,824|977
622629,2,3,66,403
622634,8,4,77,824
622662,2,3,66,462
622663,37,1,69,727
622667,24,2,3,65
622682,8,4,69,828
622687,23,1,1,395
622706,13,1,69,676
622717,30,4,195,843
622721,30,4,77,871
622739,8,4,77,977
622785,8,4,77,462
622805,22,2,0,275
622821,28,1,68,360
622830,30,4,195,548
622841,8,4,77,462
622842,28,1,68,335
622868,30,4,194,38
622884,2,3,66,174
622889,30,4,195,991
622901,37,1,69,695|941
622915,2,3,66,348
622988,2,3,66,337
623017,2,3,66,174
623027,11,3,205,155
623031,2,3,66,348
623055,2,3,66,189
623071,37,1,68,335
623072,2,3,66,174
623075,2,3,215,646
623084,13,1,46,430
623086,2,3,182,316
623108,37,1,69,747
623119,2,3,70,47
623127,2,3,66,311
623143,2,3,66,348
623156,37,1,69,695
623179,2,3,66,174
623197,37,1,69,674
623200,24,2,3,66
623266,23,1,1,184
623269,8,4,77,871
623284,30,4,195,548
623292,2,3,66,246
623319,2,3,182,199
623323,2,3,66,256
623330,30,4,195,548
623344,22,2,0,203
623347,2,3,66,322
623350,2,3,66,363
623364,23,1,1,436
623368,2,3,66,321
623369,13,1,46,157
623379,2,3,66,462
623380,2,3,66,226
623405,8,4,77,462
623425,2,3,66,315
623451,2,3,66,348
623454,2,3,66,184
623465,28,1,68,330
623471,2,3,66,153
623500,30,4,195,548
623511,10,0,182,416
623515,2,3,66,348
623556,37,1,69,910
623560,30,4,195,548
623562,2,3,66,153
623583,23,1,1,216
623590,28,1,68,229
623597,2,3,66,356
623627,23,1,1,424
623637,24,2,3,64
623647,17,1,133,20
623652,8,4,77,977
623659,2,3,66,331
623676,2,3,91,48
623684,2,3,66,174
623704,11,3,66,174
623733,17,1,202,154
623757,2,3,66,351
623764,23,1,1,378
623806,2,3,66,196
623807,2,3,66,348
623815,2,3,66,462
623885,11,3,205,135
623892,2,3,6,492
623893,2,3,68,335
623902,2,3,5,5
623948,2,3,66,442
623949,2,3,66,174
623958,2,3,66,246
623959,2,3,215,646
623972,2,3,66,198
623973,37,1,69,844
623989,2,3,66,258
623990,40,3,66,467
623999,2,3,66,174
624010,2,3,66,174
624015,24,2,3,64
624031,2,3,66,246
624057,2,3,66,258
624059,2,3,66,442
624122,2,3,235,13
624127,2,3,66,174
624134,2,3,66,348
624159,2,3,66,174
624221,2,3,231,81
624228,2,3,66,474
624231,2,3,66,462
624242,13,1,46,171
624298,8,4,77,871
624320,2,3,66,174
624324,2,3,66,258
624383,2,3,66,174
624395,24,2,3,50
624429,2,3,66,337
624450,2,3,66,256
624460,2,3,66,258
624461,2,3,66,442
624498,34,3,205,354
624501,2,3,66,467
624520,2,3,231,81
624524,11,3,205,135
624592,2,3,66,351
624595,2,3,66,311
624663,2,3,66,174
624673,2,3,66,448
624693,2,3,66,258
624698,11,3,205,385
624726,17,1,133,20
624747,17,1,133,20
624749,17,1,133,20
624753,17,1,133,20|32
624757,17,1,133,20
624759,17,1,133,20
624767,17,1,133,20
624768,17,1,133,20
624804,2,3,66,174
624806,37,1,69,910
624807,2,3,66,337
624828,11,3,205,385
624831,2,3,66,174
624835,31,2,50,772
624838,2,3,66,356
624848,2,3,69,585
624853,2,3,66,174
624878,2,3,48,14
624903,2,3,66,462
624924,2,3,23,48
624936,2,3,66,442
624973,2,3,66,174
624976,2,3,66,174
624998,2,3,66,435
625011,37,1,69,761
625023,2,3,66,174
625042,2,3,66,448
625078,37,1,69,813
625099,2,3,66,318
625105,2,3,231,68
625116,37,1,69,618
625143,2,3,66,442
625154,34,3,205,354
625156,34,3,205,354
625161,11,3,205,312
625167,2,3,178,0
625189,2,3,66,348
625226,2,3,66,348
625228,10,0,182,393
625234,11,3,205,354
625245,2,3,66,403
625251,2,3,66,363
625260,2,3,66,174
625285,2,3,66,462
625295,2,3,55,12
625309,2,3,66,356
625314,2,3,66,447
625365,2,3,66,184
625374,2,3,70,119
625379,37,1,69,844
625406,37,1,66,174
625436,2,3,66,331
625447,2,3,66,442
625449,2,3,66,174
625451,2,3,66,311
625470,2,3,66,337
625473,37,1,69,657
625497,2,3,66,288
625520,2,3,66,220
625530,2,3,66,348|442
625549,2,3,66,467
625606,2,3,66,174
625612,37,1,69,623
625627,37,1,69,683|941
625632,11,3,205,354
625639,2,3,66,226
625645,2,3,66,220
625646,2,3,66,174
625670,2,3,66,442
625671,2,3,66,325
625673,2,3,66,322
625680,2,3,66,340
625695,2,3,66,467
625706,32,1,62,135
625707,2,3,66,258
625716,2,3,23,48
625728,11,3,66|205,174|411
625745,37,1,69,560
625748,2,3,66,153
625783,37,1,69,761
625788,2,3,66,311
625800,2,3,215,646|919
625811,8,4,77,947
625829,2,3,66,467
625840,2,3,218,26
625843,18,2,119,0
625859,2,3,66,462
625867,2,3,66,448
625869,37,1,69,761
625879,2,3,66,174
625905,11,3,205,135
625912,2,3,66,174
625913,37,1,69,682
625934,2,3,66,220
625945,11,3,205,135
625955,2,3,66,174
625980,37,1,69,654
625999,2,3,19,38
626005,2,3,66,174
626006,13,1,46,347
626008,2,3,66,442
626012,13,1,63,480
626051,2,3,66,318
626064,11,3,205,354
626098,2,3,69,819
626102,11,3,205,354
626160,2,3,66,311
626186,8,4,77,824
626190,13,1,46,347
626204,2,3,71,0
626205,2,3,66,258
626210,2,3,66,318
626219,34,3,205,155
626233,2,3,66,442
626238,2,3,66,322
626262,2,3,66,220
626265,34,3,205,354
626297,2,3,66,220
626347,2,3,66,356
626391,2,3,66,143
626406,2,3,66,337
626417,11,3,205,354
626431,35,2,70,47
626440,24,2,3,64
626449,2,3,66,174
626454,2,3,66,184
626468,2,3,66,325
626516,2,3,66,331
626536,2,3,66,403
626586,11,3,205,330
626590,9,1,32,972
626636,2,3,66|133,20|348
626652,2,3,19,38
626678,2,3,1,318
626682,2,3,66,363
626693,2,3,66,337
626705,2,3,198,208
626720,2,3,66,442
626727,2,3,66,322
626731,2,3,66,311
626747,2,3,66,220
626763,2,3,66,314
626764,2,3,66,363
626799,2,3,66,258
626804,2,3,66,196
626850,2,3,66,311
626880,2,3,66,174
626897,37,1,69,619|761
626924,2,3,66,325
626933,2,3,66,471
626940,2,3,66,363
626943,8,4,66,348
626954,2,3,66,348
626959,40,3,66,363
626987,13,1,46,336
627000,11,3,205,411
627036,37,1,69,1002
627041,2,3,66,220
627048,2,3,66,348
627050,2,3,68,330
627053,18,2,119,0
627056,2,3,66,448
627064,2,3,66,184
627065,11,3,66,462
627090,2,3,205,155
627150,2,3,66,189
627161,2,3,66,448
627166,11,3,205,155
627170,2,3,66,174|226
627173,2,3,66,351
627190,2,3,66,442
627216,2,3,66,174
627222,11,3,205,411
627240,2,3,66,226
627269,2,3,66,314
627275,2,3,163|198,12|208
627280,2,3,66,174
627294,37,1,69,674
627308,8,4,77,401
627317,37,1,69,812
627326,2,3,66,348
627339,2,3,231,68
627352,2,3,66,337
627371,2,3,66,337
627380,2,3,66,348
627384,2,3,66,220
627386,32,1,62,24
627411,2,3,66,462
627415,11,3,205,385
627419,2,3,66,331
627488,2,3,66,189
627492,34,3,205,155
627508,23,1,1,375
627523,2,3,39,0
627547,2,3,66,174
627598,2,3,66,348
627601,8,4,77,824
627604,37,1,69,811
627610,8,4,77,977
627617,2,3,66,442
627620,11,3,205,135
627623,2,3,66,174
627647,2,3,66,356
627666,2,3,66,352
627670,2,3,66,462
627674,11,3,195,548
627692,2,3,215,610
627712,37,1,69,879
627716,2,3,66,184
627736,37,1,69,664|812
627754,2,3,130,759
627755,2,3,66,174
627763,2,3,66,258
627807,11,3,46,245
627808,34,3,205,354
627832,2,3,66,174
627833,37,1,69,654
627839,2,3,66,174
627855,2,3,66,348
627857,2,3,66,462
627909,2,3,55,30
627910,2,3,235,13
627934,2,3,66,220
627976,2,3,66,314
627991,2,3,215,646
628011,2,3,66,184
628019,2,3,66,348
628023,34,3,205,135
628028,2,3,66,174
628051,2,3,66,346
628056,2,3,66,174
628104,2,3,66,448
628113,2,3,66,220
628114,2,3,66,174
628116,2,3,215,885
628130,2,3,66,294
628152,2,3,66,331
628159,2,3,66,153
628163,2,3,66,442
628207,2,3,71,0
628211,11,3,205,354
628235,25,2,23,48
628241,2,3,66,442
628242,2,3,66,318
628262,2,3,66,153
628267,2,3,66,442
628312,2,3,66,314
628334,2,3,66,311|337
628335,2,3,231,68
628354,2,3,66,174
628367,11,3,205,155
628398,2,3,66,226
628403,2,3,198,153
628440,2,3,66,258
628443,2,3,133,20
628456,2,3,66,174
628459,2,3,66,348
628482,34,3,205,155
628521,2,3,66,448
628526,2,3,66,293
628549,2,3,66,220
628559,11,3,205,135
628568,2,3,66,322
628572,2,3,66,174
628576,2,3,66,337
628588,34,3,205,354
628596,2,3,66,311
628639,2,3,66,174
628667,11,3,74,98
628687,2,3,66,462
628719,2,3,66,258
628739,2,3,66,220
628756,11,3,85,464
628757,2,3,66,220
628762,2,3,66,174
628784,2,3,66,174
628790,2,3,50,604
628793,2,3,66,220
628795,34,3,205,385
628798,2,3,66,220
628810,2,3,66,392
628843,2,3,182,403
628845,2,3,66,311
628858,2,3,66,174|226
628873,2,3,66|182,220|400
628877,2,3,66,174
628883,2,3,66,348
628886,2,3,188,294
628902,2,3,66,184
628923,2,3,55,12
628926,11,3,205,135
628937,2,3,66,448
628950,34,3,205,135
628981,2,3,66,174
629008,2,3,66,174
629014,2,3,66,226
629016,2,3,115,699
629025,2,3,66,442
629046,2,3,48,23
629055,11,3,52,48
629129,2,3,66,143
629143,2,3,66,174
629160,2,3,66,184
629161,2,3,66,288
629167,2,3,66,318|348
629168,30,4,195,548
629191,2,3,71,0
629201,2,3,66,174
629211,2,3,66,351
629215,2,3,66,462
629225,34,3,205,354
629257,2,3,66,184
629264,11,3,205,135
629294,2,3,66,462
629314,11,3,205,385
629319,11,3,205,135
629342,11,3,205,155
629354,2,3,66,174
629356,2,3,66,346
629357,2,3,66,220
629377,2,3,66,337
629379,2,3,66,462
629398,2,3,66,174
629426,11,3,205,354
629447,2,3,66,448
629454,2,3,66,346
629466,2,3,66,220
629474,2,3,66,293
629504,2,3,66,442
629513,2,3,66,220
629530,2,3,66,442
629535,25,2,1|23,48|436
629572,2,3,66,348
629574,2,3,66,311
629578,2,3,66,174
629609,2,3,66,348
629613,2,3,66,442
629614,2,3,66,318
629638,2,3,66,442
629643,18,2,119,0
629644,2,3,66,363
629651,2,3,103,45
629652,2,3,66,318
629656,2,3,66,184
629665,11,3,205,354
629676,2,3,66,462
629699,37,1,69,750
629719,25,2,23,48
629723,11,3,205,135
629740,2,3,66,174
629741,2,3,66,348
629755,2,3,66,351
629762,11,3,205,343
629763,11,3,215,885
629777,2,3,44,29
629808,18,2,119,0
629809,2,3,66,318
629836,11,3,205,354
629844,2,3,66,348
629868,2,3,66,348
629874,2,3,66,174
629957,2,3,66,363
629966,2,3,66,174
629967,6,0,162,13
629972,2,3,19,38
630002,2,3,66,462
630008,2,3,66,174
630021,2|18,2|3,69|119,0|682|1016
630036,2,3,66,174
630075,2,3,66,442
630121,2,3,66,333
630127,2,3,66,442
630144,11,3,205,135
630157,2,3,66,256
630161,2,3,66,254
630163,11,3,205,411
630174,11,3,205,155|354
630195,2,3,66,174
630214,11,3,205,135
630233,2,3,66,174
630246,11,3,205,344
630286,2,3,66,174
630305,2,3,66,254
630318,2,3,66,322
630326,2,3,66,331
630359,2,3,75,144
630366,2,3,66,462
630369,2,3,215,974
630371,11,3,205,135
630388,11,3,205,354
630415,2,3,66,462
630427,2,3,66,174
630435,2,3,66,447
630465,2,3,66,351
630475,2,3,66,174
630477,18,2,119,0
630491,2,3,66,220
630505,2,3,215,646
630508,2,3,66,467
630509,2,3,66,174
630538,2,3,66,363
630549,11,3,205,135
630564,2,3,66,462
630566,2,3,66,174
630571,2,3,66,174
630592,2,3,182,403
630612,2,3,66,184
630626,2,3,66,348
630657,2,3,66,226
630675,2,3,66,348
630685,2,3,66,340
630694,2,3,66,174
630702,2,3,66,442
630710,2,3,66,448
630728,11,3,205,155
630739,2,3,66,348
630748,11,3,205,354
630766,11,3,205,354
630771,2,3,48,424
630776,37,1,69,812
630777,2,3,66,174
630788,10,0,182,416
630799,2,3,66,153
630867,2,3,66,258
630870,37,1,69,902
630941,2,3,66,314
630944,2,3,66,174
630955,2,3,66,442
630957,2,3,66,331
630958,2,3,66,442
630967,2,3,66,220
630973,11,3,205,354
630974,2,3,66,189
630990,2,3,66,174
631048,2,3,66,442
631130,2,3,66,321
631170,2,3,66,442
631183,2,3,182,416
631223,37,1,69,902
631238,2,3,66,363
631250,2,3,66,348
631251,2,3,146,379
631252,2,3,215,817
631254,2,3,66,174
631265,2,3,130|230,395|759
631266,2,3,133,20
631286,2,3,66,174
631290,2,3,66,435
631341,2,3,66,442
631354,2,3,66,403
631377,2,3,66,442
631378,37,1,16,154
631384,2,3,66,142
631407,2,3,66,448
631432,2,3,66,258
631463,37,1,69,750
631465,2,3,66,153
631475,2,3,66,348
631479,2,3,66,260
631575,2,3,66,311
631621,34,3,205,155
631632,2,3,66,462
631633,2,3,66,174
631636,2,3,66,258
631660,34,3,205,354
631661,2,3,66,356
631663,2,3,66,174
631702,2,3,66,318
631736,2,3,66,314
631768,2,3,66,174|356
631820,2,3,71,0
631830,11,3,205,385
631837,2,3,66,153
631846,18,2,119,0
631854,2,3,66,351
631869,2,3,66,226
631872,2,3,66,321
631878,2,3,66,220
631897,2,3,215,817
631920,2,3,66,462
631932,2,3,103,45
631934,2,3,66,448
631971,2,3,196,198
631999,2,3,66,220
632012,37,1,69,1008
632031,2,3,66,348
632057,2,3,66,174
632066,2,3,66,462
632108,2,3,66,403
632138,2,3,66,174
632163,2,3,66,311
632179,2,3,66,220
632184,2,3,66,351
632198,11,3,205,155
632215,11,3,205,354
632231,14,1,214,117
632235,2,3,66,467
632251,2,3,66,174
632262,2,3,66,351
632278,2,3,66,174
632295,37,1,69,879
632299,11,3,205,354
632300,2,3,66,174
632336,2,3,66,174
632339,11,3,205,354
632352,2,3,39,0
632380,2,3,66,288
632381,2,3,66,447
632408,2,3,66,459
632414,37,1,69,765
632416,2,3,179,18
632420,37,1,69,926
632433,2,3,66,442
632443,11,3,205,385
632452,2,3,66,462
632471,2,3,66,348
632491,34,3,205,354
632494,2,3,66,184
632501,11,3,205,385
632503,2,3,66,337
632533,2,3,66,258
632549,37,1,69,761
632582,37,1,69,761
632586,2,3,66,337
632587,2,3,66,351
632597,2,3,66,311
632618,2,3,215,817
632640,2,3,66,352
632660,2,3,66,321
632667,37,1,69,668
632669,2,3,66,246
632672,37,1,69,566
632687,2,3,168,44
632690,2,3,48,424
632709,2,3,66,442
632729,11,3,205,155
632738,2,3,66,174
632747,2,3,154,535
632798,2,3,66,321
632807,2,3,66,351
632809,37,1,69,908
632855,2,3,66,311
632865,2,3,66,340
632874,2,3,80,38
632902,2,3,66,404
632922,2,3,66,352
632940,2,3,66,348
632944,2,3,66,403
632954,11,3,205,354
632957,2,3,66,337
